Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,Store State
OD5948,Peer,Fruits & Veggies,Fresh Vegetables,Pudukottai,02-12-2015,South,"? 1,006.00",11.00%,? 181.08,Tamil Nadu
OD5949,Komal,Snacks,Noodles,Virudhunagar,02-12-2015,South,? 551.00,20.00%,? 209.38,Tamil Nadu
OD5950,Shah,Beverages,Health Drinks,Pudukottai,05-08-2016,South,"? 1,340.00",22.00%,? 227.80,Tamil Nadu
OD5951,Haseena,Beverages,Soft Drinks,Dharmapuri,03-10-2017,South,"? 2,278.00",24.00%,? 432.82,Tamil Nadu
OD5952,Shree,Bakery,Breads & Buns,Coimbatore,18-04-2017,South,"? 1,456.00",14.00%,? 72.80,Tamil Nadu
OD5953,Vidya,Fruits & Veggies,Fresh Vegetables,Virudhunagar,23-10-2017,South,? 861.00,34.00%,? 301.35,Tamil Nadu
OD5954,Jonas,Snacks,Cookies,Trichy,11-06-2017,South,"? 1,698.00",16.00%,? 237.72,Tamil Nadu
OD5955,Sundar,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,08-10-2017,South,? 677.00,23.00%,? 33.85,Tamil Nadu
OD5956,Sharon,Fruits & Veggies,Fresh Vegetables,Kanyakumari,05-07-2018,South,? 842.00,11.00%,? 227.34,Tamil Nadu
OD5957,Harish,"Eggs, Meat & Fish",Chicken,Cumbum,30-04-2016,South,? 604.00,29.00%,? 181.20,Tamil Nadu
OD5958,Shree,Oil & Masala,Edible Oil & Ghee,Kanyakumari,24-12-2018,South,"? 2,234.00",28.00%,? 938.28,Tamil Nadu
OD5959,Aditi,Beverages,Soft Drinks,Dharmapuri,02-03-2018,South,"? 2,425.00",13.00%,? 266.75,Tamil Nadu
OD5960,Sheeba,Food Grains,Atta & Flour,Vellore,10-09-2016,South,? 915.00,19.00%,? 411.75,Tamil Nadu
OD5961,Sudeep,"Eggs, Meat & Fish",Mutton,Viluppuram,08-07-2018,South,"? 1,449.00",27.00%,? 478.17,Tamil Nadu
OD5962,Shree,"Eggs, Meat & Fish",Fish,Ooty,17-09-2017,South,"? 1,569.00",16.00%,? 423.63,Tamil Nadu
OD5963,Amy,Beverages,Health Drinks,Perambalur,28-05-2018,South,"? 1,690.00",26.00%,? 253.50,Tamil Nadu
OD5964,Ganesh,Beverages,Health Drinks,Cumbum,16-04-2017,South,"? 2,074.00",13.00%,? 871.08,Tamil Nadu
OD5965,Hussain,Food Grains,Organic Staples,Perambalur,02-09-2018,South,"? 1,886.00",28.00%,? 339.48,Tamil Nadu
OD5966,Sabeela,Food Grains,Atta & Flour,Karur,02-05-2017,South,"? 1,090.00",34.00%,? 65.40,Tamil Nadu
OD5967,Akash,"Eggs, Meat & Fish",Mutton,Nagercoil,22-11-2017,South,"? 1,918.00",10.00%,? 671.30,Tamil Nadu
OD5968,Arvind,Bakery,Biscuits,Salem,06-07-2016,South,"? 1,762.00",24.00%,? 193.82,Tamil Nadu
OD5969,Haseena,"Eggs, Meat & Fish",Chicken,Dindigul,05-12-2018,South,"? 1,575.00",26.00%,? 267.75,Tamil Nadu
OD5970,Shree,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,18-09-2018,South,? 743.00,22.00%,? 156.03,Tamil Nadu
OD5971,Suresh,Snacks,Cookies,Bodi,12-09-2017,South,"? 1,371.00",30.00%,? 575.82,Tamil Nadu
OD5972,Muneer,Oil & Masala,Masalas,Namakkal,02-01-2017,South,? 625.00,24.00%,? 37.50,Tamil Nadu
OD5973,Arvind,"Eggs, Meat & Fish",Fish,Trichy,10-12-2016,South,"? 1,599.00",29.00%,? 271.83,Tamil Nadu
OD5974,Haseena,"Eggs, Meat & Fish",Fish,Cumbum,11-07-2015,South,"? 1,848.00",24.00%,? 535.92,Tamil Nadu
OD5975,Ridhesh,Oil & Masala,Spices,Virudhunagar,26-12-2017,South,"? 1,021.00",18.00%,? 61.26,Tamil Nadu
OD5976,Jonas,Bakery,Breads & Buns,Salem,23-12-2018,South,? 898.00,13.00%,? 53.88,Tamil Nadu
OD5977,Shree,Fruits & Veggies,Organic Vegetables,Cumbum,17-11-2015,South,"? 1,523.00",20.00%,? 167.53,Tamil Nadu
OD5978,Veena,Beverages,Health Drinks,Pudukottai,02-12-2015,South,"? 2,304.00",14.00%,? 184.32,Tamil Nadu
OD5979,Veronica,Fruits & Veggies,Organic Vegetables,Tenkasi,22-07-2017,South,? 952.00,33.00%,? 409.36,Tamil Nadu
OD5980,Kumar,"Eggs, Meat & Fish",Fish,Ramanadhapuram,02-05-2018,South,"? 1,174.00",11.00%,? 129.14,Tamil Nadu
OD5981,Willams,Beverages,Health Drinks,Chennai,27-11-2017,South,"? 1,035.00",24.00%,? 124.20,Tamil Nadu
OD5982,Adavan,Fruits & Veggies,Fresh Fruits,Vellore,06-07-2016,South,"? 1,658.00",31.00%,? 381.34,Tamil Nadu
OD5983,Ramesh,"Eggs, Meat & Fish",Eggs,Kanyakumari,05-12-2018,South,"? 1,833.00",31.00%,? 109.98,Tamil Nadu
OD5984,Anu,Snacks,Cookies,Vellore,13-10-2017,South,"? 1,693.00",13.00%,? 220.09,Tamil Nadu
OD5985,Suresh,"Eggs, Meat & Fish",Fish,Tirunelveli,12-05-2017,South,"? 2,349.00",22.00%,? 305.37,Tamil Nadu
OD5986,Sabeela,Fruits & Veggies,Fresh Vegetables,Krishnagiri,28-11-2016,South,"? 1,256.00",34.00%,? 314.00,Tamil Nadu
OD5987,Willams,Bakery,Breads & Buns,Ramanadhapuram,09-08-2016,South,"? 2,165.00",16.00%,? 411.35,Tamil Nadu
OD5988,Sundar,Snacks,Noodles,Karur,30-09-2015,South,"? 1,442.00",25.00%,? 115.36,Tamil Nadu
OD5989,Akash,Snacks,Chocolates,Tirunelveli,26-06-2017,South,"? 1,431.00",25.00%,? 143.10,Tamil Nadu
OD5990,Veronica,Beverages,Health Drinks,Krishnagiri,15-09-2018,South,"? 2,170.00",18.00%,? 651.00,Tamil Nadu
OD5991,Sharon,Food Grains,Atta & Flour,Karur,08-07-2018,South,"? 2,251.00",26.00%,? 810.36,Tamil Nadu
OD5992,Arvind,Fruits & Veggies,Organic Vegetables,Trichy,25-12-2017,South,? 968.00,20.00%,? 367.84,Tamil Nadu
OD5993,Rumaiza,Beverages,Soft Drinks,Dindigul,20-07-2018,South,? 515.00,14.00%,? 190.55,Tamil Nadu
OD5994,Alan,"Eggs, Meat & Fish",Chicken,Trichy,09-07-2017,South,"? 1,477.00",15.00%,? 236.32,Tamil Nadu
OD5995,Rumaiza,Beverages,Soft Drinks,Perambalur,08-11-2016,South,"? 1,840.00",34.00%,? 644.00,Tamil Nadu
OD5996,Krithika,Bakery,Biscuits,Bodi,25-10-2016,South,"? 2,344.00",12.00%,? 421.92,Tamil Nadu
OD5997,Veronica,Bakery,Breads & Buns,Salem,30-04-2016,South,"? 1,484.00",21.00%,? 608.44,Tamil Nadu
OD5998,Roshan,Fruits & Veggies,Organic Vegetables,Krishnagiri,30-04-2016,South,"? 1,379.00",27.00%,? 482.65,Tamil Nadu
OD5999,Krithika,Oil & Masala,Masalas,Cumbum,15-09-2018,South,"? 1,632.00",11.00%,? 603.84,Tamil Nadu
OD6000,Suresh,Bakery,Breads & Buns,Bodi,14-04-2018,South,"? 2,112.00",21.00%,? 612.48,Tamil Nadu
OD6001,Malik,Beverages,Health Drinks,Tenkasi,27-11-2015,South,"? 2,332.00",10.00%,? 139.92,Tamil Nadu
OD6002,Surya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,02-05-2017,South,"? 2,209.00",32.00%,? 861.51,Tamil Nadu
OD6003,Vinne,Snacks,Noodles,Tirunelveli,12-12-2017,South,"? 1,580.00",24.00%,? 442.40,Tamil Nadu
OD6004,Muneer,Oil & Masala,Edible Oil & Ghee,Krishnagiri,21-02-2017,South,"? 2,127.00",31.00%,? 191.43,Tamil Nadu
OD6005,Surya,Beverages,Health Drinks,Virudhunagar,19-11-2015,South,"? 1,110.00",15.00%,? 377.40,Tamil Nadu
OD6006,Malik,Fruits & Veggies,Fresh Vegetables,Tirunelveli,02-12-2015,South,"? 1,297.00",27.00%,? 129.70,Tamil Nadu
OD6007,Sudha,Food Grains,Dals & Pulses,Tenkasi,11-07-2015,South,? 754.00,29.00%,? 294.06,Tamil Nadu
OD6008,Muneer,Bakery,Cakes,Coimbatore,08-11-2018,South,"? 2,148.00",34.00%,? 300.72,Tamil Nadu
OD6009,Harish,Bakery,Cakes,Karur,23-10-2018,South,"? 1,536.00",28.00%,? 675.84,Tamil Nadu
OD6010,Vince,Food Grains,Organic Staples,Karur,03-02-2016,South,"? 1,045.00",30.00%,? 94.05,Tamil Nadu
OD6011,Harish,Oil & Masala,Edible Oil & Ghee,Viluppuram,20-07-2018,South,"? 1,009.00",19.00%,? 312.79,Tamil Nadu
OD6012,Ramesh,Oil & Masala,Masalas,Madurai,16-04-2016,South,"? 1,617.00",33.00%,? 549.78,Tamil Nadu
OD6013,Sudeep,Food Grains,Organic Staples,Dindigul,09-07-2017,South,"? 1,620.00",15.00%,? 534.60,Tamil Nadu
OD6014,Hussain,Food Grains,Organic Staples,Pudukottai,05-10-2018,South,"? 1,135.00",11.00%,? 454.00,Tamil Nadu
OD6015,Hussain,Bakery,Breads & Buns,Salem,11-11-2017,South,"? 2,086.00",29.00%,? 667.52,Tamil Nadu
OD6016,Alan,Beverages,Soft Drinks,Salem,25-12-2017,South,"? 1,319.00",31.00%,? 342.94,Tamil Nadu
OD6017,Hussain,Oil & Masala,Masalas,Perambalur,07-04-2017,South,? 806.00,24.00%,? 314.34,Tamil Nadu
OD6018,Komal,Beverages,Soft Drinks,Cumbum,02-09-2018,South,? 729.00,32.00%,? 138.51,Tamil Nadu
OD6019,Jackson,Bakery,Breads & Buns,Ooty,24-11-2018,South,"? 1,230.00",30.00%,? 356.70,Tamil Nadu
OD6020,Ravi,"Eggs, Meat & Fish",Chicken,Bodi,05-06-2016,South,"? 1,416.00",19.00%,? 84.96,Tamil Nadu
OD6021,Veronica,Beverages,Soft Drinks,Pudukottai,21-08-2016,South,? 871.00,10.00%,? 200.33,Tamil Nadu
OD6022,Sundar,Bakery,Breads & Buns,Namakkal,26-09-2015,South,"? 1,537.00",33.00%,? 676.28,Tamil Nadu
OD6023,Harish,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,02-11-2018,South,"? 1,140.00",26.00%,? 330.60,Tamil Nadu
OD6024,Ridhesh,Fruits & Veggies,Organic Fruits,Bodi,03-05-2018,South,"? 2,176.00",22.00%,? 544.00,Tamil Nadu
OD6025,Willams,Beverages,Soft Drinks,Madurai,04-12-2018,South,"? 2,469.00",31.00%,? 197.52,Tamil Nadu
OD6026,Anu,Bakery,Breads & Buns,Coimbatore,07-09-2015,South,"? 1,485.00",33.00%,? 608.85,Tamil Nadu
OD6027,Aditi,Snacks,Cookies,Madurai,09-09-2018,South,"? 2,488.00",15.00%,? 945.44,Tamil Nadu
OD6028,Harish,Bakery,Breads & Buns,Kanyakumari,13-12-2018,South,? 902.00,13.00%,? 279.62,Tamil Nadu
OD6029,Ganesh,Snacks,Noodles,Viluppuram,16-08-2016,South,"? 1,557.00",23.00%,? 669.51,Tamil Nadu
OD6030,Shree,"Eggs, Meat & Fish",Mutton,Karur,15-09-2015,South,"? 2,038.00",30.00%,? 305.70,Tamil Nadu
OD6031,Akash,"Eggs, Meat & Fish",Chicken,Theni,25-12-2016,South,"? 1,398.00",24.00%,? 629.10,Tamil Nadu
OD6032,Kumar,Oil & Masala,Masalas,Salem,08-05-2016,South,"? 2,101.00",11.00%,? 609.29,Tamil Nadu
OD6033,Komal,Beverages,Soft Drinks,Perambalur,23-09-2017,South,"? 1,553.00",34.00%,? 481.43,Tamil Nadu
OD6034,Komal,Oil & Masala,Masalas,Dharmapuri,19-07-2015,South,"? 1,178.00",35.00%,? 141.36,Tamil Nadu
OD6035,Krithika,Fruits & Veggies,Organic Fruits,Kanyakumari,09-09-2018,South,? 561.00,14.00%,? 235.62,Tamil Nadu
OD6036,Alan,Oil & Masala,Spices,Ramanadhapuram,21-08-2016,South,? 664.00,10.00%,? 225.76,Tamil Nadu
OD6037,Amrish,Oil & Masala,Spices,Tenkasi,08-05-2018,South,"? 2,143.00",30.00%,? 578.61,Tamil Nadu
OD6038,Peer,Food Grains,Dals & Pulses,Kanyakumari,25-06-2017,South,"? 1,915.00",24.00%,? 689.40,Tamil Nadu
OD6039,Vidya,Snacks,Noodles,Virudhunagar,28-11-2017,South,? 541.00,20.00%,? 43.28,Tamil Nadu
OD6040,Vinne,Oil & Masala,Masalas,Perambalur,27-02-2016,South,"? 1,029.00",19.00%,? 463.05,Tamil Nadu
OD6041,Veena,Food Grains,Organic Staples,Dharmapuri,04-12-2018,South,? 951.00,34.00%,? 389.91,Tamil Nadu
OD6042,Komal,"Eggs, Meat & Fish",Chicken,Tenkasi,02-09-2018,South,"? 1,416.00",15.00%,? 311.52,Tamil Nadu
OD6043,Amy,Bakery,Breads & Buns,Ooty,16-10-2017,South,"? 1,504.00",17.00%,? 391.04,Tamil Nadu
OD6044,Arvind,Fruits & Veggies,Organic Fruits,Pudukottai,29-09-2015,South,? 606.00,27.00%,? 212.10,Tamil Nadu
OD6045,Arvind,Bakery,Cakes,Cumbum,24-08-2016,South,? 633.00,10.00%,? 151.92,Tamil Nadu
OD6046,Ramesh,Beverages,Soft Drinks,Cumbum,07-09-2016,South,"? 1,822.00",25.00%,? 583.04,Tamil Nadu
OD6047,Haseena,Beverages,Health Drinks,Chennai,03-06-2018,South,? 636.00,31.00%,? 38.16,Tamil Nadu
OD6048,Surya,"Eggs, Meat & Fish",Mutton,Viluppuram,25-12-2017,South,? 957.00,35.00%,? 86.13,Tamil Nadu
OD6049,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,23-12-2015,South,"? 1,738.00",32.00%,? 208.56,Tamil Nadu
OD6050,Vidya,Food Grains,Organic Staples,Ooty,21-10-2017,South,"? 2,448.00",31.00%,? 783.36,Tamil Nadu
OD6051,Jonas,Food Grains,Rice,Nagercoil,29-09-2015,South,? 673.00,19.00%,? 114.41,Tamil Nadu
OD6052,Arvind,Snacks,Cookies,Tenkasi,14-06-2017,South,"? 1,727.00",14.00%,? 276.32,Tamil Nadu
OD6053,Ridhesh,Snacks,Noodles,Trichy,06-06-2015,South,? 657.00,28.00%,? 98.55,Tamil Nadu
OD6054,Komal,Oil & Masala,Masalas,Dindigul,17-03-2015,South,? 640.00,34.00%,? 288.00,Tamil Nadu
OD6055,Adavan,"Eggs, Meat & Fish",Mutton,Cumbum,17-06-2017,South,"? 2,307.00",28.00%,? 553.68,Tamil Nadu
OD6056,Muneer,Oil & Masala,Masalas,Kanyakumari,17-03-2015,South,"? 2,009.00",22.00%,? 241.08,Tamil Nadu
OD6057,Vince,"Eggs, Meat & Fish",Eggs,Dharmapuri,29-08-2017,South,"? 1,395.00",28.00%,? 558.00,Tamil Nadu
OD6058,Yusuf,Oil & Masala,Spices,Salem,03-05-2018,South,"? 1,375.00",23.00%,? 288.75,Tamil Nadu
OD6059,Jonas,Oil & Masala,Masalas,Vellore,17-03-2015,South,"? 1,519.00",14.00%,? 288.61,Tamil Nadu
OD6060,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,27-12-2016,South,"? 2,257.00",21.00%,? 248.27,Tamil Nadu
OD6061,Aditi,Fruits & Veggies,Organic Fruits,Krishnagiri,28-05-2018,South,"? 2,023.00",13.00%,? 890.12,Tamil Nadu
OD6062,Peer,Food Grains,Rice,Ooty,29-08-2017,South,"? 1,158.00",19.00%,? 497.94,Tamil Nadu
OD6063,Shah,Fruits & Veggies,Fresh Vegetables,Tirunelveli,03-03-2015,South,"? 1,393.00",13.00%,? 181.09,Tamil Nadu
OD6064,Amy,Food Grains,Dals & Pulses,Tirunelveli,18-07-2017,South,"? 1,943.00",19.00%,? 174.87,Tamil Nadu
OD6065,Ramesh,Bakery,Cakes,Tenkasi,27-03-2017,South,"? 1,846.00",11.00%,? 516.88,Tamil Nadu
OD6066,Kumar,Snacks,Chocolates,Chennai,14-12-2016,South,? 871.00,18.00%,? 330.98,Tamil Nadu
OD6067,Shah,Beverages,Health Drinks,Coimbatore,10-12-2018,South,"? 1,384.00",32.00%,? 346.00,Tamil Nadu
OD6068,Adavan,Oil & Masala,Masalas,Ramanadhapuram,02-04-2015,South,"? 1,664.00",35.00%,? 682.24,Tamil Nadu
OD6069,Hafiz,Snacks,Cookies,Virudhunagar,25-07-2016,South,"? 1,058.00",33.00%,? 190.44,Tamil Nadu
OD6070,Sheeba,"Eggs, Meat & Fish",Chicken,Cumbum,23-06-2016,South,"? 2,038.00",20.00%,? 591.02,Tamil Nadu
OD6071,Adavan,Food Grains,Dals & Pulses,Virudhunagar,12-09-2017,South,"? 1,697.00",30.00%,? 305.46,Tamil Nadu
OD6072,Haseena,Snacks,Cookies,Kanyakumari,11-10-2015,South,"? 1,464.00",24.00%,? 409.92,Tamil Nadu
OD6073,Adavan,Snacks,Cookies,Tirunelveli,27-03-2017,South,"? 2,299.00",21.00%,? 137.94,Tamil Nadu
OD6074,Surya,Oil & Masala,Spices,Bodi,18-09-2018,South,? 615.00,21.00%,? 147.60,Tamil Nadu
OD6075,Sheeba,Bakery,Biscuits,Dharmapuri,22-10-2015,South,"? 1,852.00",23.00%,? 203.72,Tamil Nadu
OD6076,Jackson,Snacks,Noodles,Ramanadhapuram,21-10-2015,South,"? 2,448.00",21.00%,? 709.92,Tamil Nadu
OD6077,Vince,Fruits & Veggies,Organic Fruits,Tenkasi,18-10-2015,South,? 832.00,15.00%,? 41.60,Tamil Nadu
OD6078,James,Fruits & Veggies,Organic Fruits,Tirunelveli,20-04-2016,South,? 890.00,29.00%,? 356.00,Tamil Nadu
OD6079,Ram,Bakery,Cakes,Kanyakumari,08-04-2018,South,"? 1,954.00",20.00%,? 449.42,Tamil Nadu
OD6080,Ganesh,Snacks,Chocolates,Chennai,08-09-2016,South,"? 1,355.00",26.00%,? 298.10,Tamil Nadu
OD6081,Akash,Beverages,Health Drinks,Bodi,08-04-2015,South,"? 1,955.00",20.00%,? 97.75,Tamil Nadu
OD6082,Ganesh,Snacks,Chocolates,Virudhunagar,30-05-2017,South,"? 2,355.00",26.00%,? 235.50,Tamil Nadu
OD6083,Vince,Fruits & Veggies,Organic Fruits,Salem,20-08-2015,South,"? 1,729.00",32.00%,? 622.44,Tamil Nadu
OD6084,Kumar,Snacks,Chocolates,Virudhunagar,04-01-2016,South,"? 1,082.00",27.00%,? 238.04,Tamil Nadu
OD6085,Shree,Food Grains,Rice,Dharmapuri,11-12-2018,South,"? 2,435.00",15.00%,? 146.10,Tamil Nadu
OD6086,Arutra,Fruits & Veggies,Organic Fruits,Pudukottai,20-09-2017,South,"? 2,492.00",15.00%,? 822.36,Tamil Nadu
OD6087,Esther,Food Grains,Rice,Tirunelveli,08-11-2016,South,"? 1,406.00",17.00%,? 435.86,Tamil Nadu
OD6088,Vinne,Snacks,Noodles,Krishnagiri,20-11-2017,South,"? 1,626.00",32.00%,? 715.44,Tamil Nadu
OD6089,Komal,Fruits & Veggies,Organic Fruits,Dindigul,27-12-2016,South,? 630.00,35.00%,? 176.40,Tamil Nadu
OD6090,Ravi,Food Grains,Rice,Namakkal,29-04-2015,South,? 570.00,35.00%,? 125.40,Tamil Nadu
OD6091,Mathew,Bakery,Cakes,Vellore,05-07-2016,South,"? 2,127.00",22.00%,? 914.61,Tamil Nadu
OD6092,Roshan,Food Grains,Atta & Flour,Theni,20-09-2017,South,"? 2,410.00",28.00%,? 915.80,Tamil Nadu
OD6093,Akash,Fruits & Veggies,Organic Fruits,Coimbatore,04-06-2018,South,"? 1,831.00",24.00%,? 530.99,Tamil Nadu
OD6094,Jackson,Food Grains,Atta & Flour,Virudhunagar,30-06-2018,South,"? 1,870.00",17.00%,? 598.40,Tamil Nadu
OD6095,Sharon,Fruits & Veggies,Organic Fruits,Chennai,26-06-2018,South,? 930.00,11.00%,? 269.70,Tamil Nadu
OD6096,Sudha,Oil & Masala,Masalas,Chennai,12-11-2016,South,"? 1,599.00",19.00%,? 271.83,Tamil Nadu
OD6097,Malik,"Eggs, Meat & Fish",Mutton,Coimbatore,05-11-2016,South,? 867.00,28.00%,? 60.69,Tamil Nadu
OD6098,Roshan,Beverages,Soft Drinks,Bodi,08-06-2015,South,? 537.00,17.00%,? 182.58,Tamil Nadu
OD6099,Krithika,Beverages,Soft Drinks,Karur,04-10-2017,South,? 519.00,19.00%,? 155.70,Tamil Nadu
OD6100,Peer,Beverages,Health Drinks,Madurai,14-05-2017,South,"? 1,644.00",29.00%,? 657.60,Tamil Nadu
OD6101,Jackson,Bakery,Cakes,Viluppuram,12-03-2016,South,? 816.00,19.00%,? 367.20,Tamil Nadu
OD6102,Alan,Fruits & Veggies,Fresh Vegetables,Virudhunagar,01-05-2016,South,"? 1,983.00",14.00%,? 634.56,Tamil Nadu
OD6103,Malik,Fruits & Veggies,Fresh Fruits,Bodi,27-12-2016,South,"? 1,443.00",26.00%,? 187.59,Tamil Nadu
OD6104,Amrish,Food Grains,Dals & Pulses,Virudhunagar,12-03-2016,South,"? 1,080.00",16.00%,? 118.80,Tamil Nadu
OD6105,Harish,Oil & Masala,Masalas,Perambalur,01-08-2015,South,"? 2,003.00",30.00%,? 781.17,Tamil Nadu
OD6106,Vinne,Bakery,Breads & Buns,Kanyakumari,06-02-2017,South,? 833.00,11.00%,? 116.62,Tamil Nadu
OD6107,Ridhesh,Fruits & Veggies,Fresh Fruits,Namakkal,15-06-2018,South,"? 2,189.00",33.00%,? 525.36,Tamil Nadu
OD6108,Hussain,Food Grains,Rice,Nagercoil,12-11-2016,South,"? 1,842.00",26.00%,? 478.92,Tamil Nadu
OD6109,Haseena,"Eggs, Meat & Fish",Eggs,Madurai,17-04-2017,South,? 808.00,10.00%,? 177.76,Tamil Nadu
OD6110,Alan,Bakery,Biscuits,Nagercoil,18-12-2016,South,? 569.00,22.00%,? 119.49,Tamil Nadu
OD6111,Sundar,Oil & Masala,Masalas,Krishnagiri,04-11-2017,South,"? 2,098.00",25.00%,? 860.18,Tamil Nadu
OD6112,Sabeela,Bakery,Cakes,Krishnagiri,08-06-2016,South,"? 1,609.00",33.00%,? 273.53,Tamil Nadu
OD6113,Anu,Snacks,Cookies,Vellore,14-04-2018,South,"? 1,071.00",11.00%,? 74.97,Tamil Nadu
OD6114,Shree,Food Grains,Organic Staples,Tirunelveli,28-05-2017,South,"? 1,472.00",10.00%,? 73.60,Tamil Nadu
OD6115,Suresh,Snacks,Noodles,Perambalur,30-04-2018,South,"? 1,224.00",12.00%,? 489.60,Tamil Nadu
OD6116,Sudeep,Snacks,Cookies,Cumbum,26-11-2016,South,"? 2,219.00",30.00%,? 110.95,Tamil Nadu
OD6117,Komal,Fruits & Veggies,Organic Fruits,Nagercoil,15-06-2018,South,"? 1,344.00",21.00%,? 362.88,Tamil Nadu
OD6118,Hafiz,Food Grains,Rice,Viluppuram,16-10-2018,South,"? 1,468.00",16.00%,? 528.48,Tamil Nadu
OD6119,Willams,"Eggs, Meat & Fish",Fish,Tenkasi,11-12-2018,South,? 725.00,35.00%,? 253.75,Tamil Nadu
OD6120,Sheeba,Bakery,Breads & Buns,Dindigul,12-08-2017,South,"? 1,660.00",20.00%,? 348.60,Tamil Nadu
OD6121,Sundar,"Eggs, Meat & Fish",Mutton,Trichy,25-08-2015,South,"? 1,828.00",15.00%,? 712.92,Tamil Nadu
OD6122,Krithika,Oil & Masala,Masalas,Dharmapuri,16-03-2016,South,"? 2,163.00",25.00%,? 800.31,Tamil Nadu
OD6123,Suresh,Oil & Masala,Spices,Dharmapuri,15-10-2018,South,"? 1,568.00",35.00%,? 266.56,Tamil Nadu
OD6124,Veena,Oil & Masala,Masalas,Salem,13-04-2016,South,"? 1,093.00",27.00%,? 109.30,Tamil Nadu
OD6125,Peer,Fruits & Veggies,Fresh Fruits,Dharmapuri,06-04-2015,South,"? 1,146.00",30.00%,? 252.12,Tamil Nadu
OD6126,Shree,Fruits & Veggies,Fresh Fruits,Bodi,18-09-2016,South,"? 1,666.00",28.00%,? 299.88,Tamil Nadu
OD6127,Peer,Fruits & Veggies,Fresh Vegetables,Perambalur,22-03-2016,South,"? 1,188.00",35.00%,? 534.60,Tamil Nadu
OD6128,Hafiz,Fruits & Veggies,Organic Fruits,Theni,02-02-2018,South,"? 2,091.00",11.00%,? 334.56,Tamil Nadu
OD6129,Ram,Food Grains,Organic Staples,Salem,05-12-2016,South,"? 1,003.00",12.00%,? 451.35,Tamil Nadu
OD6130,Haseena,Oil & Masala,Spices,Theni,08-12-2015,South,? 517.00,29.00%,? 67.21,Tamil Nadu
OD6131,Arutra,Fruits & Veggies,Fresh Vegetables,Virudhunagar,30-04-2018,South,"? 1,804.00",23.00%,? 306.68,Tamil Nadu
OD6132,James,Oil & Masala,Masalas,Krishnagiri,28-12-2018,South,"? 1,934.00",10.00%,? 464.16,Tamil Nadu
OD6133,Sudeep,Bakery,Biscuits,Krishnagiri,18-11-2015,South,"? 1,496.00",27.00%,? 149.60,Tamil Nadu
OD6134,Sabeela,Bakery,Breads & Buns,Viluppuram,19-11-2017,South,? 632.00,33.00%,? 56.88,Tamil Nadu
OD6135,Amy,Beverages,Health Drinks,Kanyakumari,30-10-2018,South,? 943.00,24.00%,? 66.01,Tamil Nadu
OD6136,Veena,Oil & Masala,Spices,Bodi,16-11-2016,South,? 937.00,25.00%,? 168.66,Tamil Nadu
OD6137,Malik,Food Grains,Rice,Karur,14-05-2016,South,"? 2,444.00",23.00%,? 342.16,Tamil Nadu
OD6138,Akash,Food Grains,Dals & Pulses,Tenkasi,24-09-2016,South,"? 1,958.00",20.00%,? 665.72,Tamil Nadu
OD6139,Yusuf,Food Grains,Atta & Flour,Dindigul,29-08-2018,South,"? 2,212.00",35.00%,? 995.40,Tamil Nadu
OD6140,Verma,Bakery,Cakes,Virudhunagar,07-11-2017,South,? 636.00,29.00%,? 63.60,Tamil Nadu
OD6141,Ridhesh,"Eggs, Meat & Fish",Mutton,Coimbatore,08-12-2015,South,"? 1,491.00",20.00%,? 178.92,Tamil Nadu
OD6142,Shree,"Eggs, Meat & Fish",Fish,Tirunelveli,02-12-2017,South,? 825.00,14.00%,? 49.50,Tamil Nadu
OD6143,Shree,Oil & Masala,Edible Oil & Ghee,Virudhunagar,18-08-2018,South,? 529.00,10.00%,? 111.09,Tamil Nadu
OD6144,Vince,Fruits & Veggies,Organic Vegetables,Perambalur,15-09-2017,South,"? 1,011.00",27.00%,? 333.63,Tamil Nadu
OD6145,Muneer,Beverages,Soft Drinks,Dindigul,06-04-2015,South,"? 1,024.00",31.00%,? 378.88,Tamil Nadu
OD6146,Shree,Fruits & Veggies,Organic Vegetables,Tirunelveli,10-01-2017,South,"? 1,226.00",28.00%,? 392.32,Tamil Nadu
OD6147,Muneer,Snacks,Chocolates,Cumbum,18-11-2015,South,"? 1,515.00",32.00%,? 212.10,Tamil Nadu
OD6148,Akash,Beverages,Soft Drinks,Tirunelveli,05-10-2018,South,? 869.00,35.00%,? 199.87,Tamil Nadu
OD6149,Veena,Beverages,Health Drinks,Tenkasi,29-12-2015,South,"? 1,483.00",31.00%,? 533.88,Tamil Nadu
OD6150,Yadav,Snacks,Noodles,Virudhunagar,22-01-2017,South,"? 2,112.00",31.00%,? 232.32,Tamil Nadu
OD6151,Amrish,Food Grains,Atta & Flour,Tirunelveli,10-09-2016,South,"? 1,001.00",34.00%,? 340.34,Tamil Nadu
OD6152,Rumaiza,Fruits & Veggies,Organic Vegetables,Dharmapuri,20-10-2016,South,"? 1,083.00",19.00%,? 292.41,Tamil Nadu
